ID,Language_ID,Concept,Form,Comment,Segments,Source
wuumu_mambulu__tree,wuumu_mambulu,tree,n-ti,,,
wuumu_mambulu__two,wuumu_mambulu,two,ele/œle,,,
wuumu_mambulu__water,wuumu_mambulu,water,ma-dia,,,
wuumu_mambulu__woman,wuumu_mambulu,woman,mu-kantu,,,
yaa_bihoua__all,yaa_bihoua,all,bɔsi,,,
yaa_bihoua__ashes,yaa_bihoua,ashes,li-futu,,,
yaa_bihoua__bark,yaa_bihoua,bark,i-suunga/bi-suunga,,,
yaa_bihoua__belly,yaa_bihoua,belly,mɔ-ɔɲi/myɔ-ɔɲi,,,
yaa_bihoua__big,yaa_bihoua,big,mu-la,,,
yaa_bihoua__bird,yaa_bihoua,bird,ɲuuɲi/ba-ɲuuɲi,,,
yaa_bihoua__black,yaa_bihoua,black,u-piindi,,,
yaa_bihoua__blood,yaa_bihoua,blood,li-kiila/ma-kiila,,,
yaa_bihoua__bone,yaa_bihoua,bone,mu-yisi/mi-yisi,,,
yaa_bihoua__breast,yaa_bihoua,breast,bɛɛn(ɛ)/ma-bɛɛn(ɛ),,,
yaa_bihoua__cloud,yaa_bihoua,cloud,i-baala,,,
yaa_bihoua__cold,yaa_bihoua,cold,kyɔɔri,,,
yaa_bihoua__dog,yaa_bihoua,dog,mbwa/ba-mbwa,,,
yaa_bihoua___to_be_dry,yaa_bihoua,to_be_dry,u-kaaɲa,,,
yaa_bihoua__ear,yaa_bihoua,ear,li-tswi/ma-tswi,,,
yaa_bihoua__egg,yaa_bihoua,egg,bi/mabi,,,
yaa_bihoua__eye,yaa_bihoua,eye,li-si/mi-si,,,
yaa_bihoua__fat,yaa_bihoua,fat,ma-ari,,,
yaa_bihoua__feather,yaa_bihoua,feather,li-saala/tsaala,,,
yaa_bihoua__fire,yaa_bihoua,fire,mba/ma-mba,,,
yaa_bihoua__fish,yaa_bihoua,fish,tsüy/ba-tsüy,,,
yaa_bihoua__full,yaa_bihoua,full,i-luwulu,,,
yaa_bihoua__good,yaa_bihoua,good,mu-bwɛ,,,
yaa_bihoua__ground,yaa_bihoua,ground,tsyɛɛngi,,,
yaa_bihoua__head,yaa_bihoua,head,-tswe,,,
yaa_bihoua__heart,yaa_bihoua,heart,mu-tim(a),,,
yaa_bihoua__horn,yaa_bihoua,horn,tsyembi/ma-tsyembi,,,
yaa_bihoua__knee,yaa_bihoua,knee,bɔɔngɔ,,,
yaa_bihoua__leaf,yaa_bihoua,leaf,li-kaaya/ma-kaaya,,,
yaa_bihoua__liver,yaa_bihoua,liver,baali,,,
yaa_bihoua__long,yaa_bihoua,long,mu-la,,,
yaa_bihoua__louse,yaa_bihoua,louse,tsini/ba-tsini,,,
yaa_bihoua__man,yaa_bihoua,man,baala/ba-baala,,,
yaa_bihoua__many,yaa_bihoua,many,vululu,,,
yaa_bihoua__meat,yaa_bihoua,meat,ɲaam(a)/ba-ɲaam(a),,,
yaa_bihoua__moon,yaa_bihoua,moon,tsuungi/ba-tsuungi,,,
yaa_bihoua__mountain,yaa_bihoua,mountain,mu-laanda,,,
yaa_bihoua__mouth,yaa_bihoua,mouth,-ɲwa,,,
yaa_bihoua__nail,yaa_bihoua,nail,li-ɲaala,,,
yaa_bihoua__name,yaa_bihoua,name,kuumbu/ma-kuumbu,,,
yaa_bihoua__neck,yaa_bihoua,neck,kiingi/makiingi,,,
yaa_bihoua__new,yaa_bihoua,new,bi-nyaati,,,
yaa_bihoua__night,yaa_bihoua,night,bu-tsuuwu/bi-tsuuwu,,,
yaa_bihoua__nose,yaa_bihoua,nose,yuulu/ma-yuulu,,,
yaa_bihoua__one,yaa_bihoua,one,-mɔsi,,,
yaa_bihoua__path,yaa_bihoua,path,kuula/ma-kuula,,,
yaa_bihoua__rain,yaa_bihoua,rain,mvula/ba-mvula,,,
yaa_bihoua__red,yaa_bihoua,red,(u)-bɛɛngɛ,,,
yaa_bihoua__root,yaa_bihoua,root,mu-anzi/mi-anzi,,,
yaa_bihoua__round,yaa_bihoua,round,mu-tingili,,,
yaa_bihoua__sand,yaa_bihoua,sand,mu-syɛ/mi-syɛ,,,
yaa_bihoua__seed,yaa_bihoua,seed,i-ku:na/bi-ku:na,,,
yaa_bihoua__skin,yaa_bihoua,skin,mu-kaanda/mi-kaanda,,,
yaa_bihoua__sleep_n,yaa_bihoua,sleep_n,tɔlɔ,,,
yaa_bihoua__small,yaa_bihoua,small,mu-kɛhe,,,
yaa_bihoua__smoke,yaa_bihoua,smoke,luuki/ma-luuki,,,
yaa_bihoua__star,yaa_bihoua,star,mbɛlɛlɛ,,,
yaa_bihoua__stone,yaa_bihoua,stone,-maaɲa,,,
yaa_bihoua__sun,yaa_bihoua,sun,ɲaaŋa/ma-ɲaaŋa,,,
yaa_bihoua__swim,yaa_bihoua,swim,u-yɔɔbɔ,,,
yaa_bihoua__tail,yaa_bihoua,tail,mukila/mikila,,,
yaa_bihoua__to_bite,yaa_bihoua,to_bite,-kaha,,,
yaa_bihoua__to_burn,yaa_bihoua,to_burn,-tsuwu,,,
yaa_bihoua__to_come,yaa_bihoua,to_come,-yira,,,
yaa_bihoua__to_die,yaa_bihoua,to_die,-kwa,,,
yaa_bihoua__to_drink,yaa_bihoua,to_drink,-ɲwa,,,
yaa_bihoua__to_eat,yaa_bihoua,to_eat,-dya,,,
yaa_bihoua__to_fly,yaa_bihoua,to_fly,-dumuwa,,,
yaa_bihoua__to_give,yaa_bihoua,to_give,-ha,,,
yaa_bihoua__to_hear,yaa_bihoua,to_hear,-yuwu,,,
yaa_bihoua__to_kill,yaa_bihoua,to_kill,-ta,,,
yaa_bihoua__to_know,yaa_bihoua,to_know,-yaaba,,,
yaa_bihoua__to_lie_down,yaa_bihoua,to_lie_down,a-la,,,
yaa_bihoua__to_say,yaa_bihoua,to_say,-lɛɛlɛ,,,
yaa_bihoua__to_see,yaa_bihoua,to_see,-mɔɔnɔ,,,
yaa_bihoua__to_sit,yaa_bihoua,to_sit,dyaata,,,
yaa_bihoua__to_stand,yaa_bihoua,to_stand,mu-tɛlɛ,,,
yaa_bihoua__to_walk,yaa_bihoua,to_walk,dyaata,,,
yaa_bihoua__tongue,yaa_bihoua,tongue,li-limi/n-limi,,,
yaa_bihoua__tooth,yaa_bihoua,tooth,li-ni/mi-ni,,,
yaa_bihoua__tree,yaa_bihoua,tree,mu-ti/mi-ti,,,
yaa_bihoua__two,yaa_bihoua,two,bi-ɔlɔ,,,
yaa_bihoua__warm_weather,yaa_bihoua,warm_weather,kyaaŋla,,,
yaa_bihoua__water,yaa_bihoua,water,ma-amba,,,
yaa_bihoua__what,yaa_bihoua,what,yi-ma,,,
yaa_bihoua__white,yaa_bihoua,white,u-hɛmbuha,,,
yaa_bihoua__who,yaa_bihoua,who,na,,,
yaa_bihoua__woman,yaa_bihoua,woman,mu-kaas()/ba-kaas,,,
east_yans_nkara__all,east_yans_nkara,all,–nsↄ́,,,
east_yans_nkara__arm,east_yans_nkara,arm,kô,,,
east_yans_nkara__ashes,east_yans_nkara,ashes,butↄ,,,
east_yans_nkara__bark,east_yans_nkara,bark,ɩpʊy,,,
east_yans_nkara__belly,east_yans_nkara,belly,dzum idum,,,
east_yans_nkara__big,east_yans_nkara,big,kʊkʊ́b,,,
east_yans_nkara__bird,east_yans_nkara,bird,nin,,,
east_yans_nkara__black,east_yans_nkara,black,bú:bu:,,,
east_yans_nkara__blood,east_yans_nkara,blood,mutsíl,,,
east_yans_nkara__bone,east_yans_nkara,bone,mʊ́kwá,,,
east_yans_nkara__breast,east_yans_nkara,breast,ibyↄ́l,,,
east_yans_nkara__cloud,east_yans_nkara,cloud,mutür,,,
east_yans_nkara__cold,east_yans_nkara,cold,mpíí,,,
east_yans_nkara__dog,east_yans_nkara,dog,mbwá,,,
east_yans_nkara___to_be_dry,east_yans_nkara,to_be_dry,–yúm,,,
east_yans_nkara__ear,east_yans_nkara,ear,ɩtswɩ́,,,
east_yans_nkara__egg,east_yans_nkara,egg,ɩkyɛ,,,
east_yans_nkara__eye,east_yans_nkara,eye,dwí/mbí,,,
east_yans_nkara__fat,east_yans_nkara,fat,mɛɛy,,,
east_yans_nkara__feather,east_yans_nkara,feather,lesál,,,
east_yans_nkara__fire,east_yans_nkara,fire,mbyaak,,,
east_yans_nkara__fire_s2,east_yans_nkara,fire,i-yɔt,,,
east_yans_nkara__fish,east_yans_nkara,fish,mbii,,,
east_yans_nkara__full,east_yans_nkara,full,–wúl,,,
east_yans_nkara__good,east_yans_nkara,good,kʊbↄŋ,,,
east_yans_nkara__ground,east_yans_nkara,ground,mɛ́ɛn,,,
east_yans_nkara__hair,east_yans_nkara,hair,leʃwe,,,
east_yans_nkara__hair_s2,east_yans_nkara,hair,nsuk,,,
east_yans_nkara__head,east_yans_nkara,head,mʊtswɛ́,,,
east_yans_nkara__heart,east_yans_nkara,heart,mʊ́tɩ́m,,,
east_yans_nkara__horn,east_yans_nkara,horn,ɩbↄŋ (ebɔɔ),,,
east_yans_nkara__horn_s2,east_yans_nkara,horn,musyɛm,,,
east_yans_nkara__knee,east_yans_nkara,knee,ɩbↄ́ŋ,,,
east_yans_nkara__leaf,east_yans_nkara,leaf,lɛ́ká,,,
east_yans_nkara__leg,east_yans_nkara,leg,kwuul/miil,,,
east_yans_nkara__liver,east_yans_nkara,liver,lesésá,,,
east_yans_nkara__long,east_yans_nkara,long,bɛl,,,
east_yans_nkara__louse,east_yans_nkara,louse,ntsín,,,
east_yans_nkara__man,east_yans_nkara,man,mubéaal,,,
east_yans_nkara__man_s2,east_yans_nkara,man,mudim,,,
east_yans_nkara__meat,east_yans_nkara,meat,nyam,,,
east_yans_nkara__meat_s2,east_yans_nkara,meat,matwɔ,,,
east_yans_nkara__meat_s3,east_yans_nkara,meat,musun,,,
east_yans_nkara__moon,east_yans_nkara,moon,mungon,,,
east_yans_nkara__mountain,east_yans_nkara,mountain,mↄŋa,,,
east_yans_nkara__mountain_s2,east_yans_nkara,mountain,mukiim,,,
east_yans_nkara__mouth,east_yans_nkara,mouth,mün,,,
east_yans_nkara__nail,east_yans_nkara,nail,ledál,,,
east_yans_nkara__name,east_yans_nkara,name,zin,,,
east_yans_nkara__neck,east_yans_nkara,neck,ibↄ́y,,,
east_yans_nkara__new,east_yans_nkara,new,nǘkün,,,
east_yans_nkara__new_s2,east_yans_nkara,new,musaa,,,
east_yans_nkara__night,east_yans_nkara,night,mpib,,,
east_yans_nkara__nose,east_yans_nkara,nose,mbóm,,,
east_yans_nkara__one,east_yans_nkara,one,yé,,,
east_yans_nkara__path,east_yans_nkara,path,nzil,,,
east_yans_nkara__path_s2,east_yans_nkara,path,mubunzil,,,
east_yans_nkara__path_s3,east_yans_nkara,path,budzuk,,,
east_yans_nkara__person,east_yans_nkara,person,mbur/bar,,,
east_yans_nkara__rain,east_yans_nkara,rain,mbúl,,,
east_yans_nkara__red,east_yans_nkara,red,–tsü,,,
east_yans_nkara__root,east_yans_nkara,root,muʃim,,,
east_yans_nkara__root_s2,east_yans_nkara,root,eswↄ,,,
east_yans_nkara__round,east_yans_nkara,round,ɩ́bʊ́l,,,
east_yans_nkara__sand,east_yans_nkara,sand,nsyuun/esyuun,,,
east_yans_nkara__sand_s2,east_yans_nkara,sand,zɛl,,,
east_yans_nkara__seed,east_yans_nkara,seed,ntaa a,,,
east_yans_nkara__seed_s2,east_yans_nkara,seed,bubut,,,
east_yans_nkara__skin,east_yans_nkara,skin,ebaan,,,
east_yans_nkara__skin_s2,east_yans_nkara,skin,epuy,,,
east_yans_nkara__sleep_n,east_yans_nkara,sleep_n,tↄl,,,
east_yans_nkara__small,east_yans_nkara,small,–kyɛ́,,,
east_yans_nkara__smoke,east_yans_nkara,smoke,mudiŋ,,,
east_yans_nkara__star,east_yans_nkara,star,mbwɛra,,,
east_yans_nkara__stone,east_yans_nkara,stone,kok,,,
east_yans_nkara__sun,east_yans_nkara,sun,ntaŋ,,,
east_yans_nkara__swim,east_yans_nkara,swim,kʊkáy,,,
east_yans_nkara__tail,east_yans_nkara,tail,múkíl,,,
east_yans_nkara__to_bite,east_yans_nkara,to_bite,kʊdɩ́y,,,
east_yans_nkara__to_burn,east_yans_nkara,to_burn,kuya,,,
east_yans_nkara__to_burn_s2,east_yans_nkara,to_burn,kulim,,,
east_yans_nkara__to_come,east_yans_nkara,to_come,kʊ́ya,,,
east_yans_nkara__to_die,east_yans_nkara,to_die,kʊ́kwá,,,
east_yans_nkara__to_drink,east_yans_nkara,to_drink,kʊnwá,,,
east_yans_nkara__to_eat,east_yans_nkara,to_eat,kʊdyá,,,
east_yans_nkara__to_fly,east_yans_nkara,to_fly,kufuma,,,
east_yans_nkara__to_give,east_yans_nkara,to_give,kupa,,,
east_yans_nkara__to_hear,east_yans_nkara,to_hear,kʊ́wʊ́á,,,
east_yans_nkara__to_kill,east_yans_nkara,to_kill,kudzwa,,,
east_yans_nkara__to_know,east_yans_nkara,to_know,kuyíb,,,
east_yans_nkara__to_lie_down,east_yans_nkara,to_lie_down,kobir,,,
east_yans_nkara__to_lie_down_s2,east_yans_nkara,to_lie_down,pwo,,,
east_yans_nkara__to_say,east_yans_nkara,to_say,kutyɛn,,,
east_yans_nkara__to_see,east_yans_nkara,to_see,kodyer,,,
east_yans_nkara__to_sit,east_yans_nkara,to_sit,kʊbwɛ́y,,,
east_yans_nkara__to_stand,east_yans_nkara,to_stand,kʊmar,,,
east_yans_nkara__to_walk,east_yans_nkara,to_walk,kʊwɛn,,,
east_yans_nkara__to_walk_s2,east_yans_nkara,to_walk,kukyɛ,,,
east_yans_nkara__tongue,east_yans_nkara,tongue,lelɩ́m,,,
east_yans_nkara__tongue_s2,east_yans_nkara,tongue,ndeak,,,
east_yans_nkara__tooth,east_yans_nkara,tooth,idín,,,
east_yans_nkara__tree,east_yans_nkara,tree,muti,,,
east_yans_nkara__two,east_yans_nkara,two,byɛɛ́l,,,
east_yans_nkara__warm_weather,east_yans_nkara,warm_weather,ḿbaa,,,
east_yans_nkara__water,east_yans_nkara,water,manza,,,
east_yans_nkara__what,east_yans_nkara,what,nkí,,,
east_yans_nkara__white,east_yans_nkara,white,mpɛ́m,,,
east_yans_nkara__who,east_yans_nkara,who,ná,,,
east_yans_nkara__woman,east_yans_nkara,woman,mukaar/o̰kar,,,
east_yans_bagata__all,east_yans_bagata,all,bwɔy,,,
east_yans_bagata__arm,east_yans_bagata,arm,kwɔ,,,
east_yans_bagata__ashes,east_yans_bagata,ashes,bɔtɔ,,,
east_yans_bagata__bark,east_yans_bagata,bark,kepɛ́y,,,
east_yans_bagata__belly,east_yans_bagata,belly,zum,,,
east_yans_bagata__big,east_yans_bagata,big,bwə́l,,,
east_yans_bagata__bird,east_yans_bagata,bird,nun,,,
east_yans_bagata__black,east_yans_bagata,black,mpir,,,
east_yans_bagata__blood,east_yans_bagata,blood,makyɪl,,,
east_yans_bagata__bone,east_yans_bagata,bone,kɛkwin,,,
east_yans_bagata__breast,east_yans_bagata,breast,byɛl,,,
east_yans_bagata__cloud,east_yans_bagata,cloud,matuti,,,
east_yans_bagata__cold,east_yans_bagata,cold,mpyɛ,,,
east_yans_bagata__dog,east_yans_bagata,dog,mbwá,,,
east_yans_bagata___to_be_dry,east_yans_bagata,to_be_dry,nga wur,,,
east_yans_bagata__ear,east_yans_bagata,ear,esø,,,
east_yans_bagata__egg,east_yans_bagata,egg,kyɪ́,,,
east_yans_bagata__eye,east_yans_bagata,eye,lwi,,,
east_yans_bagata__fat,east_yans_bagata,fat,mɛ mba,,,
east_yans_bagata__feather,east_yans_bagata,feather,ləshál,,,
east_yans_bagata__fire,east_yans_bagata,fire,mbya,,,
east_yans_bagata__fish,east_yans_bagata,fish,mbi,,,
east_yans_bagata__full,east_yans_bagata,full,wil,,,
east_yans_bagata__good,east_yans_bagata,good,-bwɛ,,,
east_yans_bagata__ground,east_yans_bagata,ground,mɛ́n,,,
east_yans_bagata__hair,east_yans_bagata,hair,nshú,,,
east_yans_bagata__head,east_yans_bagata,head,mutswɛ́,,,
east_yans_bagata__heart,east_yans_bagata,heart,mbun,,,
east_yans_bagata__horn,east_yans_bagata,horn,kebɔ,,,
east_yans_bagata__knee,east_yans_bagata,knee,bɔ,,,
east_yans_bagata__leaf,east_yans_bagata,leaf,lɔkay,,,
east_yans_bagata__leg,east_yans_bagata,leg,kwul,,,
east_yans_bagata__liver,east_yans_bagata,liver,leshɔ,,,
east_yans_bagata__long,east_yans_bagata,long,bəl,,,
east_yans_bagata__man,east_yans_bagata,man,mur/ba:r,,,
east_yans_bagata__many,east_yans_bagata,many,byɔ,,,
east_yans_bagata__meat,east_yans_bagata,meat,nyam,,,
east_yans_bagata__moon,east_yans_bagata,moon,ngwɔ́n,,,
east_yans_bagata__mountain,east_yans_bagata,mountain,mukyimi,,,
east_yans_bagata__mouth,east_yans_bagata,mouth,mún,,,
east_yans_bagata__nail,east_yans_bagata,nail,ləzal,,,
east_yans_bagata__name,east_yans_bagata,name,jín,,,
east_yans_bagata__neck,east_yans_bagata,neck,lɔbay,,,
east_yans_bagata__new,east_yans_bagata,new,ampa,,,
east_yans_bagata__night,east_yans_bagata,night,mpíb,,,
east_yans_bagata__nose,east_yans_bagata,nose,mbɔm,,,
east_yans_bagata__one,east_yans_bagata,one,-mon,,,
east_yans_bagata__path,east_yans_bagata,path,nzíl,,,
east_yans_bagata__person,east_yans_bagata,person,mur/ba:r,,,
east_yans_bagata__rain,east_yans_bagata,rain,mvul,,,
east_yans_bagata__red,east_yans_bagata,red,anju,,,
east_yans_bagata__root,east_yans_bagata,root,misay,,,
east_yans_bagata__sand,east_yans_bagata,sand,zɛl,,,
east_yans_bagata__seed,east_yans_bagata,seed,nta bəna,,,
east_yans_bagata__seed_s2,east_yans_bagata,seed,kun,,,
east_yans_bagata__skin,east_yans_bagata,skin,keba:n,,,
east_yans_bagata__sleep_n,east_yans_bagata,sleep_n,tɔl,,,
east_yans_bagata__small,east_yans_bagata,small,bɔkwi,,,
east_yans_bagata__smoke,east_yans_bagata,smoke,muji,,,
east_yans_bagata__star,east_yans_bagata,star,miɛr,,,
east_yans_bagata__stone,east_yans_bagata,stone,mukun,,,
east_yans_bagata__sun,east_yans_bagata,sun,ta:,,,
east_yans_bagata__swim,east_yans_bagata,swim,ewɛbi,,,
east_yans_bagata__tail,east_yans_bagata,tail,mukyɪ́l,,,
east_yans_bagata__to_burn,east_yans_bagata,to_burn,eshambya,,,
east_yans_bagata__to_die,east_yans_bagata,to_die,ekwa,,,
east_yans_bagata__to_drink,east_yans_bagata,to_drink,enwa,,,
east_yans_bagata__to_eat,east_yans_bagata,to_eat,edya,,,
east_yans_bagata__to_fly,east_yans_bagata,to_fly,efibi,,,
east_yans_bagata__to_give,east_yans_bagata,to_give,epa,,,
east_yans_bagata__to_hear,east_yans_bagata,to_hear,ewuk,,,
east_yans_bagata__to_kill,east_yans_bagata,to_kill,ezwá,,,
east_yans_bagata__to_know,east_yans_bagata,to_know,eyib,,,
east_yans_bagata__to_say,east_yans_bagata,to_say,etál,,,
east_yans_bagata__to_see,east_yans_bagata,to_see,edyír,,,
east_yans_bagata__to_sit,east_yans_bagata,to_sit,ebom,,,
east_yans_bagata__to_stand,east_yans_bagata,to_stand,mini,,,
east_yans_bagata__tongue,east_yans_bagata,tongue,lolɪm,,,
east_yans_bagata__tooth,east_yans_bagata,tooth,jín,,,
east_yans_bagata__tree,east_yans_bagata,tree,muti,,,
east_yans_bagata__two,east_yans_bagata,two,uwɛl,,,
east_yans_bagata__warm_weather,east_yans_bagata,warm_weather,muy,,,
east_yans_bagata__water,east_yans_bagata,water,mazá,,,
east_yans_bagata__what,east_yans_bagata,what,nkyɪ́,,,
east_yans_bagata__white,east_yans_bagata,white,-mbɛ́,,,
east_yans_bagata__who,east_yans_bagata,who,nna,,,
east_yans_bagata__woman,east_yans_bagata,woman,mokar,,,
east_yans_kibongo__all,east_yans_kibongo,all,(be-)ba-nswa,,,
east_yans_kibongo__arm,east_yans_kibongo,arm,kɔ́/mbío,,,
east_yans_kibongo__ashes,east_yans_kibongo,ashes,oto/moto,,,
east_yans_kibongo__bark,east_yans_kibongo,bark,ebál/bébal (oté),,,
east_yans_kibongo__belly,east_yans_kibongo,belly,nzím/anzím,,,
east_yans_kibongo__bird,east_yans_kibongo,bird,nín,,,
east_yans_kibongo__black,east_yans_kibongo,black,kopír,,,
east_yans_kibongo__blood,east_yans_kibongo,blood,akǐl,,,
east_yans_kibongo__bone,east_yans_kibongo,bone,okwa/mikwa,,,
east_yans_kibongo__breast,east_yans_kibongo,breast,byel/abyel,,,
east_yans_kibongo__cloud,east_yans_kibongo,cloud,lébúng/mibúng,,,
east_yans_kibongo__cold,east_yans_kibongo,cold,mpyó,,,
east_yans_kibongo__dog,east_yans_kibongo,dog,mbwa,,,
east_yans_kibongo___to_be_dry,east_yans_kibongo,to_be_dry,ankawóm,,,
east_yans_kibongo___to_be_dry_s2,east_yans_kibongo,to_be_dry,manka-wón,,,
east_yans_kibongo__ear,east_yans_kibongo,ear,tswø/atswø,,,
east_yans_kibongo__egg,east_yans_kibongo,egg,kie/akie,,,
east_yans_kibongo__eye,east_yans_kibongo,eye,díi/mbíi,,,
east_yans_kibongo__fat,east_yans_kibongo,fat,mbǎy,,,
east_yans_kibongo__feather,east_yans_kibongo,feather,lésal/nsál,,,
east_yans_kibongo__fire,east_yans_kibongo,fire,mbóa,,,
east_yans_kibongo__fish,east_yans_kibongo,fish,mbí,,,
east_yans_kibongo__full,east_yans_kibongo,full,ankawɔ́l/bankawɔ́l,,,
east_yans_kibongo__good,east_yans_kibongo,good,o-bang,,,
east_yans_kibongo__ground,east_yans_kibongo,ground,mén,,,
east_yans_kibongo__hair,east_yans_kibongo,hair,nswø,,,
east_yans_kibongo__head,east_yans_kibongo,head,otwe/mitwe,,,
east_yans_kibongo__heart,east_yans_kibongo,heart,mpém,,,
east_yans_kibongo__horn,east_yans_kibongo,horn,mbáng,,,
east_yans_kibongo__knee,east_yans_kibongo,knee,lebang/abang,,,
east_yans_kibongo__leaf,east_yans_kibongo,leaf,lékay/nkay,,,
east_yans_kibongo__leg,east_yans_kibongo,leg,lékól/akól (mbyél),,,
east_yans_kibongo__liver,east_yans_kibongo,liver,só/asó,,,
east_yans_kibongo__long,east_yans_kibongo,long,bél,,,
east_yans_kibongo__louse,east_yans_kibongo,louse,nsín,,,
east_yans_kibongo__man,east_yans_kibongo,man,eból/aból,,,
east_yans_kibongo__many,east_yans_kibongo,many,mbón,,,
east_yans_kibongo__meat,east_yans_kibongo,meat,osøn/misøŋ́,,,
east_yans_kibongo__moon,east_yans_kibongo,moon,ngón,,,
east_yans_kibongo__mountain,east_yans_kibongo,mountain,ngɔ́ma/bingɔ́ma,,,
east_yans_kibongo__mouth,east_yans_kibongo,mouth,mún,,,
east_yans_kibongo__nail,east_yans_kibongo,nail,nzál,,,
east_yans_kibongo__name,east_yans_kibongo,name,ekob/bekób,,,
east_yans_kibongo__neck,east_yans_kibongo,neck,bey/abey,,,
east_yans_kibongo__new,east_yans_kibongo,new,kwín,,,
east_yans_kibongo__night,east_yans_kibongo,night,mpíb,,,
east_yans_kibongo__nose,east_yans_kibongo,nose,mbóm,,,
east_yans_kibongo__one,east_yans_kibongo,one,mbéy,,,
east_yans_kibongo__path,east_yans_kibongo,path,mbwá,,,
east_yans_kibongo__person,east_yans_kibongo,person,mbúr/bor,,,
east_yans_kibongo__rain,east_yans_kibongo,rain,-mbúl,,,
east_yans_kibongo__red,east_yans_kibongo,red,nso,,,
east_yans_kibongo__red_s2,east_yans_kibongo,red,ko-suing-a,,,
east_yans_kibongo__root,east_yans_kibongo,root,osey/misey,,,
east_yans_kibongo__sand,east_yans_kibongo,sand,zel,,,
east_yans_kibongo__seed,east_yans_kibongo,seed,lepey/mpey,,,
east_yans_kibongo__skin,east_yans_kibongo,skin,ekob/bekob,,,
east_yans_kibongo__sleep_n,east_yans_kibongo,sleep_n,tól,,,
east_yans_kibongo__small,east_yans_kibongo,small,mbel/ambel,,,
east_yans_kibongo__smoke,east_yans_kibongo,smoke,onzíng/minzíng,,,
east_yans_kibongo__star,east_yans_kibongo,star,mbwétete,,,
east_yans_kibongo__stone,east_yans_kibongo,stone,létar/atar,,,
east_yans_kibongo__sun,east_yans_kibongo,sun,táng,,,
east_yans_kibongo__swim,east_yans_kibongo,swim,ko-kesa,,,
east_yans_kibongo__tail,east_yans_kibongo,tail,okyél/mikyél,,,
east_yans_kibongo__to_bite,east_yans_kibongo,to_bite,ko-nzey,,,
east_yans_kibongo__to_burn,east_yans_kibongo,to_burn,ko-kwína,,,
east_yans_kibongo__to_come,east_yans_kibongo,to_come,ko-ya,,,
east_yans_kibongo__to_die,east_yans_kibongo,to_die,kokwa,,,
east_yans_kibongo__to_drink,east_yans_kibongo,to_drink,konwa,,,
east_yans_kibongo__to_eat,east_yans_kibongo,to_eat,kodya,,,
east_yans_kibongo__to_fly,east_yans_kibongo,to_fly,kofula,,,
east_yans_kibongo__to_give,east_yans_kibongo,to_give,kopa,,,
east_yans_kibongo__to_hear,east_yans_kibongo,to_hear,kowem,,,
east_yans_kibongo__to_kill,east_yans_kibongo,to_kill,konzwa,,,
east_yans_kibongo__to_know,east_yans_kibongo,to_know,koyeb,,,
east_yans_kibongo__to_lie_down,east_yans_kibongo,to_lie_down,kobir,,,
east_yans_kibongo__to_say,east_yans_kibongo,to_say,kotyen,,,
east_yans_kibongo__to_see,east_yans_kibongo,to_see,kodyer,,,
east_yans_kibongo__to_sit,east_yans_kibongo,to_sit,kobwáy,,,
east_yans_kibongo__to_stand,east_yans_kibongo,to_stand,kombar,,,
east_yans_kibongo__to_walk,east_yans_kibongo,to_walk,kodyar,,,
east_yans_kibongo__tongue,east_yans_kibongo,tongue,léloa/aloa,,,
east_yans_kibongo__tooth,east_yans_kibongo,tooth,nzín/anzín,,,
east_yans_kibongo__tree,east_yans_kibongo,tree,oté/mité,,,
east_yans_kibongo__two,east_yans_kibongo,two,mbwiel,,,
east_yans_kibongo__warm_weather,east_yans_kibongo,warm_weather,tsay,,,
east_yans_kibongo__water,east_yans_kibongo,water,ada/mada,,,
east_yans_kibongo__what,east_yans_kibongo,what,nkí,,,
east_yans_kibongo__white,east_yans_kibongo,white,pey,,,
east_yans_kibongo__white_s2,east_yans_kibongo,white,yiem,,,
east_yans_kibongo__who,east_yans_kibongo,who,na,,,
east_yans_kibongo__woman,east_yans_kibongo,woman,okór/akór,,,
east_yans_longo_kuma_kuma__all,east_yans_longo_kuma_kuma,all,-tsɔ,,,
east_yans_longo_kuma_kuma__arm,east_yans_longo_kuma_kuma,arm,kóó/mbyó,,,
east_yans_longo_kuma_kuma__ashes,east_yans_longo_kuma_kuma,ashes,-to,,,
east_yans_longo_kuma_kuma__bark,east_yans_longo_kuma_kuma,bark,-póóy,,,
east_yans_longo_kuma_kuma__belly,east_yans_longo_kuma_kuma,belly,-bɛ́l,,,
east_yans_longo_kuma_kuma__big,east_yans_longo_kuma_kuma,big,-nɛn,,,
east_yans_longo_kuma_kuma__bird,east_yans_longo_kuma_kuma,bird,nín,,,
east_yans_longo_kuma_kuma__black,east_yans_longo_kuma_kuma,black,-píír,,,
east_yans_longo_kuma_kuma__blood,east_yans_longo_kuma_kuma,blood,mɛ́tɔil,,,
east_yans_longo_kuma_kuma__bone,east_yans_longo_kuma_kuma,bone,-kwa,,,
east_yans_longo_kuma_kuma__breast,east_yans_longo_kuma_kuma,breast,mbyɛ̀l/mabyɛ́l,,,
east_yans_longo_kuma_kuma__cold,east_yans_longo_kuma_kuma,cold,ḿpyo,,,
east_yans_longo_kuma_kuma__dog,east_yans_longo_kuma_kuma,dog,ḿbwa,,,
