Language_ID,Concept_ID,Form,Comment,Cognateset
Zezuru,meat,nyama (flesh),,1
Zezuru,milk,mu-kaka,,6
Zezuru,moon,mw-edzi (month),,1
Zezuru,mountain,?,,?
Zezuru,mouth,mu-romo,,1
Zezuru,name,zita,,7
Zezuru,nail,n-zara,,1
Zezuru,neck,mu-tsipa,,7
Zezuru,new,?,,?
Zezuru,night,u-siku,,1
Zezuru,nose,mhuno,,3
Zezuru,one,?,,?
Zezuru,path,n-zira,,1
Zezuru,person,mu-nhu,,1
Zezuru,rain,m-vura,,1
Zezuru,rain (v),naya,,2
Zezuru,river,rw-izi,,1
Zezuru,river,ru-kova,,14
Zezuru,root,mu-dzi,,4
Zezuru,sand,jecha,,7
Zezuru,see,?,,?
Zezuru,seed,mhodzi,,5
Zezuru,short,?,,?
Zezuru,"sick, be",?,,?
Zezuru,sit,gara,,1
Zezuru,skin,dehwe,,12
Zezuru,sleep (v),rara,,1
Zezuru,small,?,,?
Zezuru,smoke,u-tsi,,1
Zezuru,snake,nyoka,,1
Zezuru,speak,taura,,10
Zezuru,stand,mira,,6
Zezuru,steal,ba,,1
Zezuru,stone,i-bwe,,1
Zezuru,sun,zuva,,1
Zezuru,tail,mu-swe,,5
Zezuru,thirst,?,,?
Zezuru,tongue,ru-rimi,,1
Zezuru,tooth,zino,,1
Zezuru,tree,mu-ti,,4
Zezuru,two,?,,?
Zezuru,walk,famba,,6
Zezuru,water,m-vura,,4
Zezuru,what,?,,?
Zezuru,white,chena,,8
Zezuru,who,?,,?
Zezuru,wind,m-hepo,,5
Zezuru,woman,mu-kadzi,,2
Manyika,all,?,,?
Manyika,arm,ru-oko,,1
Manyika,ashes,dota,,2
Manyika,bark,rudzi,,14
Manyika,belly,nhumbu (stomach),,8
Manyika,big,?,,?
Manyika,bird,shiri,,5
Manyika,bite,ruma,,2
Manyika,black,svipa (be black),,1
Manyika,blood,ropa,,1
Manyika,bone,godo,,5
Manyika,breast,zamu,,4
Manyika,burn,tsva (intr),,1
Manyika,burn,pisa (tr),,1
Manyika,cloud,guti,,14
Manyika,cold,ku-tonhora,,11
Manyika,come,?,,?
Manyika,dig,chera,,9
Manyika,dig,timba,,2
Manyika,die,ru-fu (death),,1
Manyika,dog,imbwa,,1
Manyika,drink,mwa,,1
Manyika,dry,chakaoma,,1
Manyika,ear,nzewe,,2
Manyika,eat,dlya,,1
Manyika,egg,zanda,,5
Manyika,elephant,nzou,,1
Manyika,eye,ziso,,1
Manyika,fall,gwa,,1
Manyika,fat,ma-futa (oil),,1
Manyika,feather,mu-nhenga,,3
Manyika,finger,mu-nwe,,1
Manyika,fire,mw-oto,,2
Manyika,fish,howe,,8
Manyika,fly,nhunzi,,1
Manyika,full,zadza (fill) ~ chakazara (full),,2
Manyika,give,pa,,1
Manyika,go to,enda,,2
Manyika,hair,bvudzi,,8
Manyika,head,mu-soro,,4
Manyika,hear,nzwa,,1
Manyika,heart,mw-oyo,,1
Manyika,horn,nyanga,,1
Manyika,house,?,,?
Manyika,kill,uraya,,2
Manyika,knee,i-bvi,,1
Manyika,know,ziwa,,1
Manyika,laugh,seka,,1
Manyika,leaf,shizha,,13
Manyika,leg,gumbo,,8
Manyika,liver,?,,?
Manyika,long,?,,?
Manyika,louse,?,,?
Manyika,man,mu-rume,,1
Manyika,many,nji,,1
Manyika,meat,nyama (flesh),,1
Manyika,milk,mu-kaka,,6
Manyika,moon,mw-edzi (month),,1
Manyika,mountain,?,,?
Manyika,mouth,mu-romo,,1
Manyika,name,zita,,7
Manyika,nail,n-dwara,,1
Manyika,neck,?,,?
Manyika,new,?,,?
Manyika,night,u-siku,,1
Manyika,nose,mhino,,3
Manyika,one,?,,?
Manyika,path,n-zira,,1
Manyika,person,mu-nhu,,1
Manyika,rain,m-vura,,1
Manyika,rain (v),naya,,2
Manyika,river,rw-izi,,1
Manyika,root,mu-dzi,,4
Manyika,sand,jecha,,7
Manyika,see,?,,?
Manyika,seed,mbeu,,2
Manyika,short,?,,?
Manyika,"sick, be",?,,?
Manyika,sit,gara,,1
Manyika,skin,ganda,,6
Manyika,sleep (v),rara,,1
Manyika,small,duku,,5
Manyika,smoke,u-tsi,,1
Manyika,snake,nyoka,,1
Manyika,speak,taura,,10
Manyika,stand,mira,,6
Manyika,steal,ba,,1
Manyika,stone,i-hwe,,1
Manyika,sun,zuwa,,1
Manyika,tail,mu-swe,,5
Manyika,thirst,?,,?
Manyika,tongue,ru-rimi,,1
Manyika,tooth,zino,,1
Manyika,tree,mu-ti,,4
Manyika,two,?,,?
Manyika,walk,famba,,6
Manyika,water,m-vura,,4
Manyika,what,?,,?
Manyika,white,chena,,8
Manyika,who,?,,?
Manyika,wind,m-hepo,,5
Manyika,woman,mu-kadzi,,2
Karanga,all,?,,?
Karanga,arm,ru-oko,,1
Karanga,ashes,dota,,2
Karanga,bark,gwati,,7
Karanga,belly,dumbu (stomach),,8
Karanga,big,?,,?
Karanga,bird,shiri,,5
Karanga,bite,ruma,,2
Karanga,black,?,,?
Karanga,blood,ropa,,1
Karanga,bone,bvupa,,1
Karanga,breast,zamu,,4
Karanga,burn,pfuta (intr),,12
Karanga,burn,pisa (tr),,1
Karanga,cloud,gore,,13
Karanga,cold,?,,?
Karanga,come,?,,?
Karanga,dig,timba,,2
Karanga,die,ru-fu (death),,1
Karanga,dog,imbwa,,1
Karanga,drink,nwa,,1
Karanga,dry,?,,?
Karanga,ear,nzeve,,2
Karanga,eat,dlya,,1
Karanga,egg,zayi,,6
Karanga,elephant,zhou,,1
Karanga,eye,ziso,,1
Karanga,fall,wa,,1
Karanga,fat,ma-futa (oil),,1
Karanga,feather,gushe,,10
Karanga,finger,mu-nwe,,1
Karanga,fire,mw-oto,,2
Karanga,fish,hove,,8
Karanga,fly,nhunzi,,1
Karanga,full,zadza (fill),,2
Karanga,give,pa,,1
Karanga,go to,inda,,2
Karanga,hair,vhudzi,,8
Karanga,head,mu-soro,,4
Karanga,hear,nzwa,,1
Karanga,heart,m-oyo,,1
Karanga,horn,nyanga,,1
Karanga,house,?,,?
Karanga,kill,uraya,,2
Karanga,knee,i-bvi,,1
Karanga,know,ziva,,1
Karanga,laugh,seka,,1
Karanga,leaf,shizha,,13
Karanga,leg,gumbo,,8
Karanga,liver,?,,?
Karanga,long,?,,?
Karanga,louse,?,,?
Karanga,man,mu-rume,,1
Karanga,many,?,,?
Karanga,meat,nyama (flesh),,1
Karanga,milk,mu-kaka,,6
Karanga,moon,mw-edzi (month),,1
Karanga,mountain,?,,?
Karanga,mouth,mu-romo,,1
Karanga,name,zita,,7
Karanga,nail,nzara,,1
Karanga,neck,mu-tsipa,,7
Karanga,new,?,,?
Karanga,night,u-siku,,1
Karanga,nose,mhino,,3
Karanga,one,?,,?
Karanga,path,zhira,,1
Karanga,person,mu-nhu,,1
Karanga,rain,m-vura,,1
Karanga,rain (v),na,,2
Karanga,river,gwizi,,1
Karanga,root,mu-dzi,,4
Karanga,sand,mu-shije,,8
Karanga,see,?,,?
Karanga,seed,mhunzi,,5
Karanga,short,fupi,,1
Karanga,"sick, be",?,,?
Karanga,sit,gara,,1
Karanga,skin,ganda,,6
Karanga,sleep (v),vata,,11
Karanga,small,doko,,5
Karanga,smoke,u-tsu,,1
Karanga,snake,nyoka,,1
Karanga,speak,taura,,10
Karanga,stand,mira,,6
Karanga,steal,ba,,1
Karanga,stone,bwe,,1
Karanga,sun,zuva,,1
Karanga,tail,mu-swe,,5
Karanga,thirst,?,,?
Karanga,tongue,ru-rimi,,1
Karanga,tooth,zino,,1
Karanga,tree,mu-ti,,4
Karanga,two,?,,?
Karanga,walk,famba,,6
Karanga,water,m-vura,,4
Karanga,what,?,,?
Karanga,white,chena,,8
Karanga,who,?,,?
Karanga,wind,m-hepo,,5
Karanga,woman,mu-kadzi,,2
Ndau,all,she,,1
Ndau,arm,boko ~ mu-oko ~ mu-hoko,,1
Ndau,ashes,dota ~ rota,,2
Ndau,bark,gwati,,7
Ndau,belly,dumbu (stomach),,8
Ndau,belly,ndani (stomach),,15
Ndau,big,?,,?
Ndau,bird,shiri,,5
Ndau,bite,ruma,,2
Ndau,black,svipa (be black),,1
Ndau,blood,ngazi,,4
Ndau,bone,godo,,5
Ndau,breast,zamu,,4
Ndau,burn,baka (intr),,3
Ndau,burn,gabuka (intr),,18
Ndau,burn,pisha (tr),,1
Ndau,cloud,gore,,13
Ndau,cold,chando,,20
Ndau,come,?,,?
Ndau,dig,tsa,,1
Ndau,dig,phanda,,11
Ndau,die,ru-fu (death),,1
Ndau,dog,imbwa,,1
Ndau,drink,mwa,,1
Ndau,drink,phuza,,2
Ndau,dry,?,,?
Ndau,ear,nzee,,2
Ndau,eat,rya,,1
Ndau,egg,zanda,,5
Ndau,elephant,nzou,,1
Ndau,eye,dziso,,1
Ndau,fall,wa,,1
Ndau,fall,putsika,,3
Ndau,fat,ma-futa (oil),,1
Ndau,feather,nthenga,,3
Ndau,feather,siva,,7
Ndau,finger,chi-kunwe,,1
Ndau,fire,mu-riro,,1
Ndau,fish,hove,,8
Ndau,fly,nthunzi,,1
Ndau,full,zadza ~ dzadza (fill),,2
Ndau,give,pa,,1
Ndau,go to,yenda,,2
Ndau,hair,vhudzi,,8
Ndau,head,mu-soro,,4
Ndau,hear,zwa,,1
Ndau,heart,mw-oyo,,1
Ndau,horn,nyanga,,1
Ndau,house,?,,?
Ndau,kill,uraya,,2
Ndau,knee,i-bvi,,1
Ndau,knee,doyo,,5
Ndau,know,ziya,,1
Ndau,laugh,sheka,,1
Ndau,leaf,shakanhi,,12
Ndau,leg,mu-renje,,15
Ndau,liver,?,,?
Ndau,long,?,,?
Ndau,louse,?,,?
Ndau,man,mu-isa,,10
Ndau,many,zhi-nji,,1
Ndau,meat,nyama (flesh),,1
Ndau,milk,mu-kaka,,6
Ndau,milk,ma-se,,3
Ndau,moon,mw-edzi (month),,1
Ndau,mountain,?,,?
Ndau,mouth,mu-romo,,1
Ndau,name,zina,,1
Ndau,name,bizo,,2
Ndau,nail,n-dwara,,1
Ndau,neck,mu-tsipa,,7
Ndau,new,?,,?
Ndau,night,u-sikhu ~ u-sukhu,,1
Ndau,nose,mhiro,,3
Ndau,one,?,,?
Ndau,path,n-jira,,1
Ndau,person,mu-nthu,,1
Ndau,rain,m-vura,,1
Ndau,rain (v),naya,,2
Ndau,river,mu-kowa,,14
Ndau,river,mu-fuya,,6
Ndau,root,n-zinde,,12
Ndau,root,mu-sunda,,13
Ndau,sand,jecha,,7
Ndau,sand,sepe,,9
Ndau,see,?,,?
Ndau,seed,mbeu,,2
Ndau,seed,tsangu,,6
Ndau,short,fupi,,1
Ndau,"sick, be",?,,?
Ndau,sit,gara,,1
Ndau,skin,ganda,,6
Ndau,skin,doo,,13
Ndau,sleep (v),wata,,11
Ndau,small,doko,,5
Ndau,smoke,ch-ushi,,1
Ndau,snake,nyoka,,1
Ndau,speak,reketa ~ ereketa,,2
Ndau,speak,buya,,3
Ndau,stand,miruka ~ muruka,,6
Ndau,stand,ema,,1
Ndau,steal,ba,,1
Ndau,steal,chocha,,6
Ndau,stone,buwe,,1
Ndau,sun,zuwa,,1
Ndau,tail,mu-swe,,5
Ndau,thirst,?,,?
Ndau,tongue,ru-rimi,,1
Ndau,tooth,zino,,1
Ndau,tree,mu-mbuti,,4
Ndau,two,?,,?
Ndau,walk,hamba,,6
Ndau,water,m-vura,,4
Ndau,what,?,,?
Ndau,white,chena,,8
Ndau,who,?,,?
Ndau,wind,dutu ~ mu-tutu,,8
Ndau,woman,mu-nthukadzi,,2
Ikalanga,all,kose,,1
Ikalanga,arm,lu-boko,,1
Ikalanga,ashes,n-lota,,2
Ikalanga,bark,gwati,,7
Ikalanga,belly,n-tumbu,,8
Ikalanga,big,kulukulu,,3
Ikalanga,bird,nyuni,,1
Ikalanga,bite,luma,,2
Ikalanga,black,tema,,12
Ikalanga,blood,ma-lopa,,1
Ikalanga,bone,n-fupa,,1
Ikalanga,breast,zhamu,,4
Ikalanga,burn,tshwa,,1
Ikalanga,cloud,n-gole,,13
Ikalanga,cold,bu-totɦo (coldness),,11
Ikalanga,come,zha,,1
Ikalanga,dig,tsha,,1
Ikalanga,die,fa,,1
Ikalanga,dog,m-bga,,1
Ikalanga,drink,?,,?
Ikalanga,dry,woma,,1
Ikalanga,ear,zebe,,2
Ikalanga,eat,ja,,1
Ikalanga,egg,bumbulu,,13
Ikalanga,elephant,zhou,,1
Ikalanga,eye,m-esho (eyes),,1
Ikalanga,fall,wa,,1
Ikalanga,fat,ma-futa,,1
Ikalanga,feather,n-siba,,7
Ikalanga,finger,chi-nyala,,2
Ikalanga,fire,moto,,2
Ikalanga,fish,hobe,,8
Ikalanga,fly,?,,?
Ikalanga,full,zhadza (fill up),,2
Ikalanga,give,pa,,1
Ikalanga,go to,enda,,2
Ikalanga,hair,ma-vudzi,,8
Ikalanga,head,n-sholo,,4
Ikalanga,hear,hwa,,1
Ikalanga,heart,moyo,,1
Ikalanga,horn,lu-nyanga,,1
Ikalanga,house,ng'umba,,2
Ikalanga,kill,m-bulayi (killer),,2
Ikalanga,knee,chi-dwi,,1
Ikalanga,know,ziba,,1
Ikalanga,laugh,seka,,1
Ikalanga,leaf,?,,?
Ikalanga,leg,gumbo,,8
Ikalanga,liver,chi-lopa (see also ma-lopa 'blood'),,9
Ikalanga,long,lefu,,1
Ikalanga,louse,nda,,2
Ikalanga,man,n-lume,,1
Ikalanga,many,nji,,1
Ikalanga,meat,nyama,,1
Ikalanga,milk,n-kaka,,6
Ikalanga,moon,ng'wedzi,,1
Ikalanga,mountain,?,,?
Ikalanga,mouth,n-lomo,,1
Ikalanga,name,zina,,1
Ikalanga,nail,lu-nyala,,1
Ikalanga,neck,n-tsibha,,7
Ikalanga,new,psa,,1
Ikalanga,new,tshwa,,1
Ikalanga,night,bu-siku,,1
Ikalanga,nose,chi-milo,,3
Ikalanga,one,?,,?
Ikalanga,path,zila (road),,1
Ikalanga,person,n-tɦu,,1
Ikalanga,rain,vula,,1
Ikalanga,rain (v),na,,2
Ikalanga,river,nji-zi (rivers),,1
Ikalanga,root,n-dzi,,4
Ikalanga,sand,?,,?
Ikalanga,see,?,,?
Ikalanga,seed,mbewu,,2
Ikalanga,short,fupi,,1
Ikalanga,"sick, be",gwala,,2
Ikalanga,sit,gala,,1
Ikalanga,skin,n-ganda,,6
Ikalanga,sleep (v),izela,,12
Ikalanga,small,tukununu,,7
Ikalanga,smoke,bu-si,,1
Ikalanga,snake,nyoka,,1
Ikalanga,speak,leba,,17
Ikalanga,stand,?,,?
Ikalanga,steal,kwiba,,1
Ikalanga,stone,bge,,1
Ikalanga,sun,zhuba,,1
Ikalanga,tail,ng'wise,,7
Ikalanga,thirst,nyota,,1
Ikalanga,tongue,lu-limi,,1
Ikalanga,tooth,m-eno (teeth) * zhino (tooth),,1
Ikalanga,tree,n-ti,,4
Ikalanga,two,?,,?
Ikalanga,walk,nangayila,,7
Ikalanga,water,vula,,4
Ikalanga,what,?,,?
Ikalanga,white,?,,?
Ikalanga,who,?,,?
Ikalanga,wind,?,,?
Ikalanga,woman,n-kadzi,,2
Nambya,all,ose,,1
Nambya,arm,luboko,,1
Nambya,ashes,ilota,,2
Nambya,bark,ibhande,,1
Nambya,belly,untumbu,,8
Nambya,big,kulwana,,3
Nambya,bird,inyuni,,1
Nambya,bite,luma,,2
Nambya,black,tema,,12
Nambya,blood,ilopa,,1
Nambya,bone,ifupa,,1
Nambya,breast,izhamu,,4
Nambya,burn,pisa,,1
Nambya,burn,pya,,1
Nambya,cloud,kwidibhila,,31
Nambya,cold,imhepo (cold of weather),,9
Nambya,come,zha,,1
Nambya,dig,cha,,1
Nambya,die,fa,,1
Nambya,dog,imbwa,,1
Nambya,drink,mwa,,1
Nambya,dry,koma (become dry),,1
Nambya,ear,inzebe,,2
Nambya,eat,lya,,1
Nambya,egg,ibumbulu,,13
Nambya,elephant,izhou,,1
Nambya,eye,izhisho,,1
Nambya,fall,wa,,1
Nambya,fat,mafuta,,1
Nambya,feather,bukuse,,10
Nambya,finger,lunyala,,2
Nambya,fire,moto,,2
Nambya,fish,ihobe,,8
Nambya,fly,inhunzi,,1
Nambya,full,zhala,,2
Nambya,give,pa,,1
Nambya,go to,nda,,2
Nambya,hair,isusu,,10
Nambya,head,unsholo,,4
Nambya,hear,wha,,1
Nambya,heart,mwoyo,,1
Nambya,horn,imbizho,,16
Nambya,house,ingumba,,2
Nambya,kill,bulaya,,2
Nambya,knee,chivi,,1
Nambya,know,ziba,,1
Nambya,laugh,seka,,1
Nambya,leaf,izhani,,12
Nambya,leg,?,,?
Nambya,liver,chi-lopa,,9
Nambya,long,lebha,,1
Nambya,louse,inda,,2
Nambya,man,unhulume,,1
Nambya,many,nji,,1
Nambya,many,njinji,,1
Nambya,meat,inyama,,1
Nambya,milk,?,,?
Nambya,moon,mweji,,1
Nambya,mountain,idunhu,,1
Nambya,mouth,undomo,,1
Nambya,name,izina,,1
Nambya,nail,kanyala,,1
Nambya,neck,unchibha,,7
Nambya,new,pya,,1
Nambya,night,busiku,,1
Nambya,nose,chimilo,,3
Nambya,one,mwempela,,1
Nambya,path,inzila,,1
Nambya,person,unhu,,1
Nambya,rain,ivula,,1
Nambya,rain (v),?,,?
Nambya,river,lwizi,,1
Nambya,root,unji,,4
Nambya,sand,unsechelele,,19
Nambya,see,bona,,1
Nambya,seed,imbeyu,,2
Nambya,short,fupi,,1
Nambya,"sick, be",lwala,,2
Nambya,sit,gala,,1
Nambya,skin,iganda,,6
Nambya,sleep (v),lala,,1
Nambya,small,ninipa,,4
Nambya,smoke,busi,,1
Nambya,snake,inyoka,,1
Nambya,speak,lebeleka,,17
Nambya,stand,ma,,1
Nambya,steal,?,,?
Nambya,stone,ibwe,,1
Nambya,sun,izhuba,,1
Nambya,tail,mwise,,7
Nambya,thirst,?,,?
Nambya,tongue,lulimi,,1
Nambya,tooth,izhino,,1
Nambya,tree,unti,,4
Nambya,two,bili,,1
Nambya,walk,kwenda,,1
Nambya,water,ivula,,4
Nambya,what,ini,,2
Nambya,white,chena,,8
Nambya,who,ani,,1
Nambya,wind,umpepo,,5
Nambya,woman,unhukaji,,2
Venda,all,oṱhe,,1
Venda,arm,ukonwo (forearm),,4
Venda,ashes,mi-lora,,2
Venda,bark,gwati,,7
Venda,belly,thumbu,,8
Venda,big,hulu ~ hulwane,,3
Venda,bird,tshi-ṋoni,,1
Venda,bite,luma,,2
Venda,black,rema,,12
Venda,black,tswu,,26
Venda,blood,ma-lofha,,1
Venda,bone,shambo,,2
Venda,breast,ḓamu,,4
Venda,burn,swa,,1
Venda,burn,fhisa,,1
Venda,cloud,gole,,13
Venda,cold,phepho,,9
Venda,cold,mu-rotha ~ rothola,,11
Venda,come,ḓa,,1
Venda,dig,bwa,,12
Venda,die,fa,,1
Venda,dog,mmbwa,,1
Venda,drink,nwa,,1
Venda,dry,oma,,1
Venda,ear,nḓevhe,,2
Venda,eat,ḽa,,1
Venda,egg,gumba,,10
Venda,elephant,nḓou,,1
Venda,eye,iṱo ~ liṱo,,1
Venda,fall,wa,,1
Venda,fat,ma-pfura,,1
Venda,feather,mu-thenga,,3
Venda,finger,mu-nwe,,1
Venda,fire,mu-lilo,,1
Venda,fish,khovhe,,8
Venda,fly,thunzi,,1
Venda,full,ḓala,,2
Venda,give,ṋea,,1
Venda,give,fha,,3
Venda,go to,ya,,1
Venda,hair,vudzi ~ ḽivhudzi,,8
Venda,head,ṱhoho,,2
Venda,hear,pfa,,1
Venda,heart,mbilu,,2
Venda,horn,lu-ṋanga,,1
Venda,house,nnḓu,,7
Venda,kill,vhulaha ~ vhulaya,,2
Venda,knee,gona,,6
Venda,know,ḓivha,,1
Venda,laugh,sea,,1
Venda,leaf,ṱari,,2
Venda,leg,mu-lenzhe,,15
Venda,liver,tshi-vhindi,,2
Venda,long,lapfu,,1
Venda,louse,nnda,,2
Venda,man,munna,,2
Venda,many,nzhi,,1
Venda,meat,ṋama,,1
Venda,milk,mafhi,,1
Venda,moon,ṅwedzi ~ mwedzi,,1
Venda,mountain,thavha,,3
Venda,mouth,mu-lomo,,1
Venda,name,dzina,,1
Venda,nail,lwala,,1
Venda,neck,mu-tsinga,,1
Venda,new,swa,,1
Venda,night,vhu-siku,,1
Venda,nose,ningo,,5
Venda,one,thihi,,4
Venda,path,nḓila,,1
Venda,person,mu-thu,,1
Venda,rain,mvula,,1
Venda,rain (v),na,,2
Venda,river,mu-lambo,,15
Venda,root,mu-dzi,,4
Venda,sand,mu-ṱavha,,2
Venda,see,vhona,,1
Venda,seed,mbeu ~ mbehu,,2
Venda,short,pfufhi,,1
Venda,"sick, be",lwala,,2
Venda,sit,dzula,,10
Venda,skin,lu-kanda,,6
Venda,sleep (v),eḓela,,12
Venda,sleep (v),lala,,1
Venda,small,ṱuku,,19
Venda,smoke,vhu-tsi,,1
Venda,snake,ṋowa,,1
Venda,speak,amba,,1
Venda,stand,ima,,1
Venda,steal,tswa,,2
Venda,stone,tombo,,8
Venda,sun,ḓuvha,,1
Venda,tail,mu-tshila,,1
Venda,thirst,ḓora,,1
Venda,tongue,lu-limi,,1
Venda,tooth,iṋo ~ liṋo,,1
Venda,tree,muri,,4
Venda,two,vhili,,1
Venda,walk,tshimbila,,2
Venda,walk,enda,,1
Venda,water,maḓi,,1
Venda,what,mini,,2
Venda,white,tshena,,8
Venda,who,nnyi,,1
Venda,wind,muya,,4
Venda,woman,musadzi,,2
Kutswe,all,?,,?
Kutswe,arm,le-ts'ôɣô,,1
Kutswe,ashes,l-uta,,2
Kutswe,bark,?,,?
Kutswe,belly,se-kwili ~ se-kwele,,14
Kutswe,big,golo,,3
Kutswe,bird,nônyana,,1
Kutswe,bite,loma,,2
Kutswe,black,fifadu,,1
Kutswe,blood,madi,,4
Kutswe,bone,le-ʃap'ô,,2
Kutswe,breast,le-ts'wêlê,,2
Kutswe,burn,swa,,1
Kutswe,cloud,le-ru,,2
Kutswe,cold,hhôla,,3
Kutswe,come,kl'a,,1
Kutswe,dig,êpa,,2
Kutswe,die,hwa,,1
Kutswe,dog,mpya,,1
Kutswe,drink,nwa,,1
Kutswe,dry,pyha (dry up),,1
Kutswe,dry,ôma (be dry),,6
Kutswe,ear,?,,?
Kutswe,eat,dya,,1
Kutswe,egg,le-kata,,5
Kutswe,elephant,kl'ôu,,1
Kutswe,eye,?,,?
Kutswe,fall,wa,,1
Kutswe,fat,ma-hura,,1
Kutswe,feather,?,,?
Kutswe,finger,?,,?
Kutswe,fire,mo-llô,,1
Kutswe,fish,tlhap'i,,2
Kutswe,fly,thokwanê,,7
Kutswe,full,klala (be full),,2
Kutswe,give,ha,,1
Kutswe,give,nêya,,3
Kutswe,go to,ya,,1
Kutswe,hair,vyôya,,9
Kutswe,head,tlhôɣo,,2
Kutswe,hear,kwa,,1
Kutswe,heart,?,,?
Kutswe,horn,?,,?
Kutswe,house,ŋkl'ô,,7
Kutswe,kill,?,,?
Kutswe,knee,?,,?
Kutswe,know,tʃiβa,,1
Kutswe,laugh,tshêɣa,,1
Kutswe,leaf,mphoɣo,,14
Kutswe,leg,?,,?
Kutswe,liver,?,,?
Kutswe,long,têlêlê,,1
Kutswe,louse,?,,?
Kutswe,man,mo-nna,,2
Kutswe,many,?,,?
Kutswe,meat,nama,,1
Kutswe,milk,le-bese,,1
Kutswe,moon,kɡwedi,,1
Kutswe,mountain,?,,?
Kutswe,mouth,me-lômo (mouths),,1
Kutswe,name,?,,?
Kutswe,nail,?,,?
Kutswe,neck,mo-lala,,2
Kutswe,new,tshwa,,1
Kutswe,night,bo-ʃeɡo,,1
Kutswe,nose,ŋkô,,2
Kutswe,one,ôʃi,,1
Kutswe,path,?,,?
Kutswe,person,mo-tho,,1
Kutswe,rain,p'ula,,1
Kutswe,rain (v),na,,2
Kutswe,river,?,,?
Kutswe,root,?,,?
Kutswe,sand,?,,?
Kutswe,see,βôna,,1
Kutswe,seed,pêwu,,2
Kutswe,short,kôpana,,1
Kutswe,"sick, be",?,,?
Kutswe,sit,tsharama,,11
Kutswe,skin,?,,?
Kutswe,sleep (v),êtsêla,,12
Kutswe,small,nyana,,9
Kutswe,smoke,muʃi ~ moʃi,,1
Kutswe,snake,?,,?
Kutswe,speak,bolabola,,2
Kutswe,stand,êma,,1
Kutswe,steal,?,,?
Kutswe,stone,le-ntswê,,1
Kutswe,sun,le-tʃ'atʃ'i,,2
Kutswe,tail,mo-sela,,1
Kutswe,thirst,?,,?
Kutswe,tongue,?,,?
Kutswe,tooth,linô,,1
Kutswe,tree,?,,?
Kutswe,two,bêdi,,3
Kutswe,walk,sepela,,2
Kutswe,water,mêetʃ'i,,1
Kutswe,what,?,,?
Kutswe,white,shwêu,,3
Kutswe,who,?,,?
Kutswe,wind,môya,,4
Kutswe,woman,mo-sadi,,2
Pai,all,βɔɬɛ (Taljaard 1997) ~ ôhlê (Ziervogel 1954),,1
Pai,arm,le-βôxô (Ziervogel 1954),,1
Pai,ashes,mu-lora (Ziervogel 1954),,2
Pai,bark,?,,?
Pai,belly,nip'a (Taljaard 1997) ~ inip'a (stomach) (Ziervogel 1954),,2
Pai,big,kxulu (Ziervogel 1954),,3
Pai,bird,?,,?
Pai,bite,loma (Ziervogel 1954),,2
Pai,black,hihadu (Ziervogel 1954),,1
Pai,blood,maɖi (Taljaard 1997) ~ madi (Ziervogel 1954),,4
Pai,bone,ma-rap'ɔ (bones) (Taljaard 1997),,2
Pai,breast,?,,?
Pai,burn,swa (Taljaard 1997) ~ swa (Ziervogel 1954),,1
Pai,cloud,ma-ru ~ ma-ʐu (clouds) (Taljaard 1997) ~ lizu ~ liru (Ziervogel 1954),,2
Pai,cold,?,,?
Pai,come,t'a (Taljaard 1997) ~ t'a (Ziervogel 1954),,1
Pai,dig,khêla (Ziervogel 1954),,6
Pai,die,shwa (Taljaard 1997) ~ ʃwa (Ziervogel 1954),,1
Pai,dog,imbya (Taljaard 1997) ~ imbya (Ziervogel 1954),,1
Pai,drink,ŋwa (Ziervogel 1954),,1
Pai,dry,ɔma (Taljaard 1997) ~ oma (become dry) (Ziervogel 1954),,1
Pai,dry,psha (Taljaard 1997) ~ pyha (dry up) (Ziervogel 1954),,6
Pai,ear,kl’ɛβɛ (Taljaard 1997),,2
Pai,eat,dja (Taljaard 1997) ~ dʒa (Taljaard 1997) ~ xu-dʒa (Ziervogel 1954),,1
Pai,egg,le-k’aʈ’a (Taljaard 1997) ~ li-katza (Ziervogel 1954),,5
Pai,elephant,ikl’ɔu (Taljaard 1997),,1
Pai,eye,li-ɬo (Ziervogel 1954),,1
Pai,fall,wa (Taljaard 1997) ~ wa (Ziervogel 1954),,1
Pai,fat,ma-shura (Taljaard 1997) ~ ma-ʃuza (Ziervogel 1954),,1
Pai,feather,?,,?
Pai,finger,?,,?
Pai,fire,molelô (Ziervogel 1954),,1
Pai,fish,ɬats’e (Taljaard 1997) ~ i-hlats'i (Ziervogel 1954),,2
Pai,fly,?,,?
Pai,full,t'ala (Taljaard 1997) ~ t'ala (become full) (Ziervogel 1954),,2
Pai,give,nɛja (Taljaard 1997),,1
Pai,give,ɦa (Taljaard 1997) ~ ha (Ziervogel 1954),,3
Pai,go to,ya (Taljaard 1997) ~ ya (Ziervogel 1954),,1
Pai,hair,mu-riri (Ziervogel 1954),,2
Pai,head,i-ɬɔxɔ (Taljaard 1997) ~ i-hlôxô(Ziervogel 1954),,2
Pai,hear,?,,?
Pai,heart,?,,?
Pai,horn,li-naka (Ziervogel 1954),,1
Pai,house,iŋkl’ɔ (Taljaard 1997),,7
Pai,house,iŋkl'ô (hut) (Ziervogel 1954),,
Pai,kill,βolaya,,2
Pai,knee,?,,?
