Form_ID,Cognateset_ID,Cognate_ID,Comment
8434,stone1,8434,
8435,sun7,8435,
8436,tail1,8436,
8437,thirst9,8437,
8438,tongue1,8438,
8439,tooth1,8439,
8440,tree4,8440,
8441,two1,8441,
8442,walk6,8442,
8443,water1,8443,
8444,what2,8444,
8445,white5,8445,
8446,who1,8446,
8447,wind4,8447,
8448,wind5,8448,
8449,woman2,8449,
8450,all3,8450,
8451,arm1,8451,
8452,ashes2,8452,
8453,bark1,8453,
8454,belly14,8454,
8455,big3,8455,
8456,bird1,8456,
8457,bite2,8457,
8458,black15,8458,
8459,blood4,8459,
8460,bone2,8460,
8461,breast2,8461,
8462,burn1,8462,
8463,burn1,8463,
8464,burn1,8464,
8465,cloud15,8465,
8466,cold7,8466,
8467,come1,8467,
8468,dig9,8468,
8469,die1,8469,
8470,dog1,8470,
8471,drink1,8471,
8472,dry1,8472,
8473,ear2,8473,
8474,eat1,8474,
8475,egg5,8475,
8476,elephant1,8476,
8477,eye1,8477,
8478,fall1,8478,
8479,fat1,8479,
8480,feather7,8480,
8481,finger6,8481,
8482,fire1,8482,
8483,fish2,8483,
8484,fly7,8484,
8485,full2,8485,
8486,give3,8486,
8487,go to1,8487,
8488,go to5,8488,
8489,hair2,8489,
8490,head2,8490,
8491,hear2,8491,
8492,heart2,8492,
8493,horn4,8493,
8494,house7,8494,
8495,kill1,8495,
8496,knee5,8496,
8497,know1,8497,
8498,laugh1,8498,
8499,leaf4,8499,
8500,leaf20,8500,
8501,leg15,8501,
8502,liver2,8502,
8503,long1,8503,
8504,louse4,8504,
8505,man2,8505,
8506,many1,8506,
8507,meat1,8507,
8508,milk13,8508,
8509,moon1,8509,
8510,mountain3,8510,
8511,mouth1,8511,
8512,name2,8512,
8513,nail1,8513,
8514,neck9,8514,
8515,neck10,8515,
8516,new1,8516,
8517,night1,8517,
8518,nose8,8518,
8519,one1,8519,
8520,path1,8520,
8521,person1,8521,
8522,rain1,8522,
8523,rain (v)2,8523,
8524,river15,8524,
8525,river6,8525,
8526,root17,8526,
8527,sand2,8527,
8528,sand,8528,
8529,see1,8529,
8530,seed2,8530,
8531,seed3,8531,
8532,short9,8532,
8533,"sick, be13",8533,
8534,sit5,8534,
8535,skin17,8535,
8536,skin5,8536,
8537,sleep (v)12,8537,
8538,small25,8538,
8539,smoke1,8539,
8540,snake1,8540,
8541,speak2,8541,
8542,speak21,8542,
8543,speak22,8543,
8544,stand1,8544,
8545,steal1,8545,
8546,stone1,8546,
8547,sun7,8547,
8548,tail1,8548,
8549,thirst9,8549,
8550,tongue1,8550,
8551,tooth1,8551,
8552,tree4,8552,
8553,two1,8553,
8554,walk6,8554,
8555,water1,8555,
8556,what2,8556,
8557,white5,8557,
8558,who1,8558,
8559,wind5,8559,
8560,woman2,8560,
8561,all1,8561,
8562,arm1,8562,
8564,bark1,8564,
8565,bark1,8565,
8566,belly7,8566,
8567,big8,8567,
8568,bird1,8568,
8569,bite2,8569,
8570,black15,8570,
8571,blood1,8571,
8572,bone2,8572,
8575,cloud16,8575,
8576,cold9,8576,
8577,come1,8577,
8578,dig9,8578,
8579,die1,8579,
8580,dog1,8580,
8581,drink4,8581,
8582,dry1,8582,
8583,ear2,8583,
8584,eat1,8584,
8585,egg5,8585,
8587,eye1,8587,
8588,fall1,8588,
8589,fat1,8589,
8591,finger6,8591,
8592,fire1,8592,
8593,fish2,8593,
8594,fish10,8594,
8595,fly7,8595,
8596,full2,8596,
8597,give1,8597,
8598,go to1,8598,
8599,hair2,8599,
8600,head8,8600,
8601,hear8,8601,
8602,heart2,8602,
8603,horn6,8603,
8604,house2,8604,
8605,kill1,8605,
8606,knee8,8606,
8607,know1,8607,
8608,laugh1,8608,
8609,leaf21,8609,
8610,leg15,8610,
8611,liver2,8611,
8612,long1,8612,
8613,louse4,8613,
8614,man12,8614,
8615,many1,8615,
8616,meat1,8616,
8617,milk4,8617,
8618,moon6,8618,
8620,mouth9,8620,
8621,name1,8621,
8623,neck4,8623,
8624,new1,8624,
8625,night1,8625,
8627,one1,8627,
8628,path1,8628,
8629,person1,8629,
8630,rain5,8630,
8631,rain (v)2,8631,
8632,river15,8632,
8634,sand10,8634,
8635,see1,8635,
8636,seed2,8636,
8637,short9,8637,
8638,"sick, be2",8638,
8639,sit1,8639,
8641,sleep (v)12,8641,
8642,small26,8642,
8644,snake1,8644,
8645,speak23,8645,
8647,steal1,8647,
8648,stone1,8648,
8649,sun7,8649,
8650,tail1,8650,
8652,tongue1,8652,
8653,tooth1,8653,
8654,tree11,8654,
8655,two1,8655,
8656,walk2,8656,
8657,water1,8657,
8658,what2,8658,
8659,white13,8659,
8661,wind4,8661,
8662,wind2,8662,
8663,woman2,8663,
8664,woman2,8664,
8666,arm1,8666,
8667,ashes8,8667,
8668,bark15,8668,
8669,belly8,8669,
8670,big9,8670,
8671,big3,8671,
8672,bird1,8672,
8673,bite4,8673,
8674,black1,8674,
8675,blood1,8675,
8676,bone2,8676,
8677,breast2,8677,
8678,burn1,8678,
8679,cloud16,8679,
8681,come1,8681,
8683,die1,8683,
8684,dog1,8684,
8685,drink4,8685,
8686,dry6,8686,
8687,ear2,8687,
8688,eat3,8688,
8689,egg5,8689,
8690,elephant1,8690,
8691,eye1,8691,
8693,fat1,8693,
8694,feather3,8694,
8696,fire1,8696,
8697,fish2,8697,
8698,fly3,8698,
8699,full2,8699,
8700,give1,8700,
8701,give3,8701,
8702,go to1,8702,
8704,head8,8704,
8705,hear14,8705,
8706,heart1,8706,
8708,house2,8708,
8709,kill7,8709,
8711,know1,8711,
8712,laugh1,8712,
8714,leg2,8714,
8716,long1,8716,
8718,man13,8718,
8719,many1,8719,
8720,meat1,8720,
8722,moon6,8722,
8724,mouth2,8724,
8725,name1,8725,
8727,neck4,8727,
8728,new1,8728,
8729,night1,8729,
8730,nose8,8730,
8731,one1,8731,
8732,path1,8732,
8733,person1,8733,
8734,rain6,8734,
8735,rain (v)6,8735,
8737,root18,8737,
8739,see1,8739,
8740,seed2,8740,
8743,sit1,8743,
8744,skin13,8744,
8745,sleep (v)1,8745,
8746,small5,8746,
8747,smoke1,8747,
8748,snake1,8748,
8750,stand1,8750,
8752,stone11,8752,
8753,sun7,8753,
8754,tail1,8754,
8756,tongue1,8756,
8757,tooth4,8757,
8758,tree12,8758,
8759,two1,8759,
8760,walk1,8760,
8761,walk2,8761,
8762,water1,8762,
8763,what2,8763,
8764,white14,8764,
8765,who1,8765,
8767,woman2,8767,
